ETHUSDT,2021-04-24 20:00:00,2297.38000000
ETHUSDT,2021-04-25 00:00:00,2181.35000000
ETHUSDT,2021-04-25 12:00:00,2356.64000000
ETHUSDT,2021-04-25 20:00:00,2168.00000000
ETHUSDT,2021-04-26 20:00:00,2430.00000000
ETHUSDT,2021-04-28 20:00:00,2760.00000000
ETHUSDT,2021-04-29 12:00:00,2798.00000000
ETHUSDT,2021-04-29 20:00:00,2681.00000000
ETHUSDT,2021-04-30 12:00:00,2723.09000000
ETHUSDT,2021-05-02 08:00:00,2852.26000000
ETHUSDT,2021-05-03 20:00:00,3454.00000000
ETHUSDT,2021-05-05 16:00:00,3280.62000000
ETHUSDT,2021-05-05 20:00:00,3549.34000000
ETHUSDT,2021-05-06 16:00:00,3605.40000000
ETHUSDT,2021-05-07 04:00:00,3353.23000000
ETHUSDT,2021-05-10 16:00:00,4208.00000000
ETHUSDT,2021-05-10 20:00:00,3650.00000000
ETHUSDT,2021-05-16 00:00:00,3620.15000000
ETHUSDT,2021-05-16 04:00:00,3879.00000000
ETHUSDT,2021-05-17 16:00:00,3121.48000000
ETHUSDT,2021-05-18 08:00:00,3565.71000000
ETHUSDT,2021-05-20 00:00:00,2155.00000000
ETHUSDT,2021-05-22 12:00:00,2483.30000000
ETHUSDT,2021-05-23 16:00:00,1728.74000000
ETHUSDT,2021-05-25 00:00:00,2750.00000000
ETHUSDT,2021-05-25 08:00:00,2378.54000000
ETHUSDT,2021-05-26 08:00:00,2910.00000000
ETHUSDT,2021-05-27 12:00:00,2867.96000000
ETHUSDT,2021-05-28 08:00:00,2419.46000000
ETHUSDT,2021-05-29 04:00:00,2574.27000000
ETHUSDT,2021-05-30 00:00:00,2180.53000000
ETHUSDT,2021-05-30 08:00:00,2476.42000000
ETHUSDT,2021-06-01 00:00:00,2740.00000000
ETHUSDT,2021-06-01 12:00:00,2523.74000000
ETHUSDT,2021-06-02 16:00:00,2802.99000000
ETHUSDT,2021-06-03 00:00:00,2662.40000000
ETHUSDT,2021-06-03 20:00:00,2875.00000000
ETHUSDT,2021-06-05 08:00:00,2816.87000000
ETHUSDT,2021-06-07 12:00:00,2847.55000000
ETHUSDT,2021-06-08 00:00:00,2427.28000000
ETHUSDT,2021-06-09 20:00:00,2626.63000000
ETHUSDT,2021-06-11 00:00:00,2402.51000000
ETHUSDT,2021-06-12 00:00:00,2256.22000000
ETHUSDT,2021-06-12 12:00:00,2454.53000000
ETHUSDT,2021-06-13 04:00:00,2308.41000000
ETHUSDT,2021-06-13 20:00:00,2548.41000000
ETHUSDT,2021-06-15 04:00:00,2640.00000000
ETHUSDT,2021-06-16 20:00:00,2351.18000000
ETHUSDT,2021-06-17 04:00:00,2460.50000000
ETHUSDT,2021-06-18 16:00:00,2139.00000000
ETHUSDT,2021-06-19 12:00:00,2278.82000000
ETHUSDT,2021-06-20 12:00:00,2040.68000000
ETHUSDT,2021-06-20 20:00:00,2280.01000000
ETHUSDT,2021-06-24 00:00:00,1884.79000000
ETHUSDT,2021-06-25 12:00:00,1791.22000000
ETHUSDT,2021-06-26 08:00:00,1717.32000000
ETHUSDT,2021-06-27 04:00:00,1894.82000000
ETHUSDT,2021-06-28 16:00:00,2145.00000000
ETHUSDT,2021-06-29 16:00:00,2245.00000000
ETHUSDT,2021-06-30 20:00:00,2287.78000000
ETHUSDT,2021-07-01 12:00:00,2073.12000000
ETHUSDT,2021-07-02 04:00:00,2018.50000000
ETHUSDT,2021-07-03 12:00:00,2240.00000000
ETHUSDT,2021-07-04 20:00:00,2389.93000000
ETHUSDT,2021-07-06 08:00:00,2350.00000000
ETHUSDT,2021-07-07 04:00:00,2409.00000000
ETHUSDT,2021-07-08 08:00:00,2124.21000000
ETHUSDT,2021-07-09 12:00:00,2064.22000000
ETHUSDT,2021-07-12 16:00:00,2006.68000000
ETHUSDT,2021-07-14 12:00:00,2019.18000000
ETHUSDT,2021-07-16 16:00:00,1940.00000000
ETHUSDT,2021-07-19 12:00:00,1805.00000000
ETHUSDT,2021-07-21 00:00:00,1747.55000000
ETHUSDT,2021-07-24 20:00:00,2126.99000000
ETHUSDT,2021-07-26 04:00:00,2390.00000000
ETHUSDT,2021-07-27 00:00:00,2150.50000000
